_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,hedge,hedge:confidence,orig_hedge,hedge_gold,sentence,usage1,usage2
589156762,false,finalized,3,11/16/2014 00:06:13,yes,1.0,probablemente ,,"En fin... Que sí que hay que ser padre para entender ciertas cosas... Para entender, por ejemplo, que si se tira en el suelo del supermercado a patalear por un caramelo, sólo por eso, ya no le puedes decir que sí... Para entender que, aunque a tí también te chirríen los oídos, si te dedicas a calmarle o a intentar soltarle la moralina, <strong>probablemente </strong>los de la cola tengan que esperar 4 horas más hasta salir del súper (y que además no te están mirando con cara de muchos amigos), así que le dejas pataleando en el suelo y cargas la compra... Para entender que, lo que mejor funciona en un caso así es decirle ""pues ahí te quedas, yo me voy"", porque el niño va a callarse y salir disparado detrás tuyo en cuanto vea que vas en serio y no consigue llamar tu atención así... y un largo etcétera.",Probablemente sea mejor que hablemos con tu familia.,Otro
589156763,false,finalized,3,11/16/2014 00:38:46,yes,1.0,espero,,<strong>espero</strong> que este post ayude a soltar tensiones.,Espero que todo salga bien.,Espero una respuesta antes del Lunes.
589156764,false,finalized,3,11/16/2014 00:09:46,yes,0.6548,de repente,,"Adicional a ello, como te indica mi compare, te va a quitar broncas con los de migración, que si te ven con billete de ida nada mas <strong>de repente</strong> se les cruza el cable y no te dejan entrar a venezuela.",De repente sentí muchas ganas de jugar futbol.,Otro
589156765,false,finalized,3,11/16/2014 00:19:30,yes,1.0,generalmente,,"Cuando llegan millones de inmigrantes de un país, <strong>generalmente</strong> se juntan (eso pasó con alemanes, irlandeses, italianos, judíos, rusos, etc., etc.).",Generalmente no salgo los jueves por la tarde.,Otro
589156766,false,finalized,3,11/16/2014 00:00:03,yes,0.6923,mas o menos,,Vacas: hay empresas que te dan nada mas entrar solo 5 dias... y empresas que te dan un monton... yo tengo <strong>mas o menos</strong> el mes (unos 23 dias laborables).. pero lo normal es empezar con menos.,Me dijeron más o menos qué tengo que hacer.,Usa más o menos azúcar de acuerdo a tu gusto.
589156767,false,finalized,3,11/15/2014 23:36:19,yes,1.0,seguramente,,Casos como este <strong>seguramente</strong> se repetirán.,El evento seguramente será un éxito.,Las contraseñas nos permiten navegar la red seguramente.
589156768,false,finalized,3,11/15/2014 23:46:56,yes,1.0,multiples,,"Por cierto no tengo nada de antiamericano, ni de proaustraliano, eso si me siento español y no por eso voy a dejar de reconocer nuestras virtudes y nuestros <strong>multiples</strong> defectos.",Tenemos múltiples servicios disponibles.,Otro
589156769,false,finalized,3,11/15/2014 23:49:15,yes,1.0,creo,,Es interesante porque la eólica <strong>creo</strong> que ya ha tocado el techo razonable de instalación debido a la aún escasa capacidad de almacenamiento.,Yo creo que hay que esperar.,Yo creo en la resurrección de Jesucristo.
589156770,true,golden,6,"",no,0.8414,medio,no,"pues no naci en cuna, a los trece ya estaba trabajando y catorce horas todos los santos dias; conozco el problema de la inmigracion, ya que por los estudios que tengo, colabore muchos anios con Elche Acoge, una asociacion de ayuda al inmigrante, no todo vale y el fin no justifica los medios, tampoco defiendo a las grandes marcas, pero si al empresario <strong>medio</strong>, que es al que le estan haciendo mucho danio, no puede ni debe prevalecr el derecho de unos por encima del de otros, encima, cuando lo que hacen es aprovecharse de tu trabajo, hay otras formas...",Juan está medio loco.,Mi asiento es el de en medio.
589156771,true,golden,5,"",yes,1.0,ocasionalmente,yes,"Nos gustaria conocer a gente con niños (o sin ellos, pero con algo de aguante...) y tambien a gente que quiera hacer de baby-sitter <strong>ocasionalmente</strong> para ganar algo de dinero y nosotros podamos tener algo de vida adulta!",Ocasionalmente visito a mis tíos en España.,Otro
589156772,false,finalized,3,11/16/2014 00:05:27,yes,0.6502,podrias,,<strong>podrias</strong> poner tu dinero en Euros en Paypal y sacarlo en Libras poco a poco cuando estés en UK.,Podrías considerar otra solución.,Tú podrías imaginar un mundo sin violencia.
589156773,false,finalized,3,11/15/2014 23:58:43,yes,1.0,alguna,,"Por otra parte y esto en forma personal, yo jamás daría ni mi facebook, mail etc a nadie del foro, a no ser que conozca a alguien en <strong>alguna</strong> quedada etc.. y me caiga bien.",Alguna pluma habrá caído por la abertura.,Otro
589156774,false,finalized,3,11/16/2014 00:06:13,yes,1.0,seguramente,,Me veo viviendo inicialmente en un hotel y buscando desde alli <strong>seguramente</strong>.,El evento seguramente será un éxito.,Las contraseñas nos permiten navegar la red seguramente.
589156775,false,finalized,4,11/16/2014 00:07:32,yes,1.0,se ve,,(también <strong>se ve</strong> la enorme caída del ahorro de Grecia),Se ve como una propuesta interesante.,Su casa se ve desde la colina.
589156776,false,finalized,3,11/16/2014 00:02:17,no,0.6786,multiples,,"Fue duro, muy duro... pasé por un engaño de una agencia de colocación española que me timó, dormí en un mes y medio en 20 hostels diferentes en habitaciones <strong>multiples</strong> (en las que a veces eramos 15).",Tenemos múltiples servicios disponibles.,Otro
589156777,false,finalized,3,11/15/2014 23:49:15,yes,0.683,sin duda,,"Siempre me confunden con español, <strong>sin duda</strong>, algunas veces con Italiano.",Sin duda el evento será un éxito.,"Al terminar la clase, quedé sin duda alguna sobre el material."
589156778,false,finalized,3,11/16/2014 00:32:17,yes,1.0,probablemente ,,<strong>probablemente </strong>cometí el mismo error que la persona que abrió este hilo: ir a los sitios a juzgar.,Probablemente sea mejor que hablemos con tu familia.,Otro
589156779,false,finalized,3,11/15/2014 23:39:18,no,0.676,aparentemente,,"- Además de que por lo que escucho por muchos conocidos gays que tengáis <strong>aparentemente</strong> no son de los de ""tipo lobby gay"" (como se me dice a mí) y no os muestran el punto de vista desde el otro lado, el del discriminado.-",Aparentemente habrá un concierto esta tarde.,Otro
589156780,false,finalized,4,11/16/2014 00:07:32,no,0.7194,puede,,"@killermann ""Con latinas he hablado mucho sobre los holandeses y suelen decir que son dóciles, sumisos, nada machistas e incluso que ""se les <strong>puede</strong> engañar y sacar lo que sea fácilmente"".",Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
589156781,false,finalized,3,11/15/2014 23:53:20,yes,1.0,a veces,,", los haiku tienen su profundidad filosofica, yo elegi mi mujer de japon, un pais donde la gente es tan profundamente diferente en sentimientos que <strong>a veces</strong> me parecen de otro planeta",A veces puedo ser un poco molesto.,Otro
589156783,false,finalized,3,11/15/2014 23:43:45,yes,1.0,reducido,,"La cuestion es que me quiero ir a trabajar al extranjero pero no tengo claro donde, por que mi ingles es bastante <strong>reducido</strong> y mi mayor intencion es aprender otro tipo de cocina y el conocer otros paises.",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156784,false,finalized,3,11/16/2014 00:42:08,no,1.0,diria,,joer Pilar yo me quede sorprendida cuando vi las fotos de FB y vi que no estas gorda para nada! despues de leerte aqui cualquiera <strong>diria</strong> que pesas 200 kilos y no! y encima eres muy guapa!,Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156785,false,finalized,3,11/15/2014 23:53:47,no,0.676,especulo,,Así que... solo <strong>especulo</strong>.,Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156786,false,finalized,3,11/16/2014 00:42:08,yes,0.6947,un poco,,"Yo estoy <strong>un poco</strong> lejos de Zürich (Aquisgrán, Alemania) pero me apunto si un grupo de españoles organiza algo a menos de 1000km de distancia.",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156787,false,finalized,3,11/15/2014 23:53:20,yes,1.0,usualmente,,"<strong>usualmente</strong> hay 4 o más kots en la casa y, aunque nunca he alquilado uno de esos, me parece que las condiciones son algo particulares: contratos de 10 meses (set-jun).",Usualmente no salgo los jueves por la tarde.,Otro
589156788,false,finalized,3,11/15/2014 23:54:37,no,1.0,seguido,,"Pero luego esto es igual un poco como cuando os quejáis de ser víctima de racismo en Alemania, pero a renglón <strong>seguido</strong> os apresuráis a decir ""es que yo no soy un magrebí, un ecuatoriano...¡¡es que soy español!!""",Mis padres me visitan muy seguido.,Otro
589156789,false,finalized,3,11/16/2014 00:00:03,yes,1.0,basicamente,,"<strong>basicamente</strong>, se demuestra que como sociedad estamos corrompiendo a los menores, obligándoles a madurar antes de hora.",La película es básicamente una parodia.,Otro
589156790,false,finalized,3,11/16/2014 00:24:55,yes,1.0,creo,,"Ay, Arait, <strong>creo</strong> que nadie en este mundo está guapo recién levantado XD",Yo creo que hay que esperar.,Yo creo en la resurrección de Jesucristo.
589156791,false,finalized,3,11/16/2014 00:19:30,yes,1.0,tecnicamente,,"Aunque <strong>tecnicamente</strong> no estoy viviendo en EE.UU., me paso el 80% de mi tiempo trabajando aquí, con lo que a efectos prácticos casi que sí...",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
589156792,false,finalized,3,11/15/2014 23:53:26,yes,0.6678,de repente,,"Cuando vivía en Italia, nuestro vecino decidió que las 8:00 de la mañana del domingo era muy buena hora para tocar el piano...mi compañera dió unos golpes en la pared para que el hombre dejara la sonata...<strong>de repente</strong>....nos devolvió los golpes gritando que ya era hora de levantarnos, y que dejáramos de dormir...super amable.",De repente sentí muchas ganas de jugar futbol.,Otro
589156793,false,finalized,3,11/15/2014 23:43:46,yes,1.0,multiples,,"Las que hay aqui en usa son portatiles y se venden coo churros.... ya que las ventajas son <strong>multiples</strong>: nada de leña, nada de mantenimiento, pero lo mejor: si tienes chimenea en tu casa, pagas mas impuestos, pero con las portatiles no...",Tenemos múltiples servicios disponibles.,Otro
589156794,false,finalized,3,11/16/2014 00:19:30,yes,0.6514,suena,,";) A mi me gusta Pablo, pero como ya lo tienes, otro nombre que me gusta es Samuel, y aunque se acentúe de otra manera aquí, me <strong>suena</strong> bien de las dos formas",Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156795,false,finalized,3,11/15/2014 23:53:47,yes,1.0,ocasionalmente,,"3º""El típico sinsal que le baila el agua a cuatro chonis para ver si <strong>ocasionalmente</strong> puede mendigar un polvo y que cuando se le presenta la ocasión ni siquiera sabe reconocerla"".. perdon?? que yo sepa el que ha mendigado un polvo aquí es usted Mr.Descortes.",Ocasionalmente visito a mis tíos en España.,Otro
589156796,false,finalized,3,11/16/2014 00:06:21,yes,0.6514,podrias,,Quizà también <strong>podrias</strong> poner un anuncio en el tablón del cervantes y en CADU.,Podrías considerar otra solución.,Tú podrías imaginar un mundo sin violencia.
589156797,false,finalized,3,11/15/2014 23:58:43,yes,0.6536,de repente,,"En resumen, cualquier ""maria"" de Arkansas se encuentra <strong>de repente</strong> viviendo como nunca había podido sonar en hacerlo…",De repente sentí muchas ganas de jugar futbol.,Otro
589156798,true,golden,3,"",yes,1.0,por decir algo,yes,"Simplemente se están perdiendo las ""pequeñas cosas"" de la vida como tener una cena agradable sin interrupciones, declarar a alguien que te gusta en persona, tener un poco de intimidad en lo que haces (fotos que meten tuyas un sábado y luego hasta en el trabajo saben donde fuiste), o ver a niños jugando en lugar de estar cara a un ordenador... <strong>por decir algo</strong>.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
589156799,false,finalized,3,11/15/2014 23:43:46,yes,0.6785,se ve,,Yo creia que esto estaba magnificado en este foro (al ser de emigrantes) pero por lo que <strong>se ve</strong> el lavado de cerebro colectivo en España esta siendo brutal.,Se ve como una propuesta interesante.,Su casa se ve desde la colina.
589156801,false,finalized,3,11/15/2014 23:43:46,yes,1.0,bastantes,,"...al margen de una cuenta corriente con algun cero de mas, y una mujer actriz de cine deseada por muchos hombres y <strong>bastantes</strong> mujeres... nu se! ;)",Hay bastantes cosas por hacer.,Otro
589156802,false,finalized,3,11/15/2014 23:53:47,yes,0.676,se ve,,"No sé, un divorcio yo creo que <strong>se ve</strong> venir de lejos.",Se ve como una propuesta interesante.,Su casa se ve desde la colina.
589156803,false,finalized,3,11/15/2014 23:53:20,no,0.6452,algunos,,del Trabajo en Dallas para <strong>algunos</strong> casos en que trabajadores habían denunciado abusos.,Algunos dicen que murió ahogado.,Otro
589156805,false,finalized,3,11/15/2014 23:37:14,yes,0.6456,usualmente,,"El arroz se cocina como acompañamiento a una proteína ya sea Pollo, Cerdo o Carne roja y <strong>usualmente</strong> se come el arroz junto con los frijoles rojos o rosados (en Cuba la costumbre es servir los de color negro), se sirven los frijoles encima del arroz, un plato de tostones bien saladitos también suele acompañar al plato principal.",Usualmente no salgo los jueves por la tarde.,Otro
589156806,false,finalized,4,11/16/2014 00:07:32,yes,1.0,rara vez,,"Alguien ha visto que vendan pan rallado??? Mi compi de piso dice que alguna vez a visto pan rallado pero que te viene ya con perejil y ajo incluido, pero mu <strong>rara vez</strong>.",Rara vez ceno en ese restaurante.,Otro
589156807,true,golden,7,"",no,0.8695,considero,no,"Hombre, Madelso, lo digo en el sentido de que, precisamente porque no les <strong>considero</strong> palurdas, que lo contrario tiene que prevalecer tambien, que no me traten como si la ignorante sea yo.",Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
